userId	User Name	Clan Id	Chat messages	Time (PT)	Time (UTC)
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'والله توب الحمد لله احصل فوق ال ١٠٠ الف	2014-07-20 17:07:46	2014-07-21 00:07:46
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'اي خوووش موارد و بسهوله حمدالله	2014-07-20 17:08:05	2014-07-21 00:08:05
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'والله زين	2014-07-20 17:08:07	2014-07-21 00:08:07
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'كفوو تركي	2014-07-20 17:08:11	2014-07-21 00:08:11
31_373348ac-052f-11e4-b281-22000ad2b690	FADI ALASMRI	31_454	'السلام هعليكم	2014-07-21 16:54:17	2014-07-21 23:54:17
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'بس مشكلتي مخازني ما تاخذ كثير 	2014-07-20 17:08:19	2014-07-21 00:08:19
31_373348ac-052f-11e4-b281-22000ad2b690	FADI ALASMRI	31_454	'السلام عليكم	2014-07-21 16:54:23	2014-07-21 23:54:23
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'كفوك الطيب	2014-07-20 17:08:29	2014-07-21 00:08:29
31_25aed416-fe4e-11e3-b281-22000ad2b690	ABOOD29292	31_454	'وعليكم السلام	2014-07-21 16:57:57	2014-07-21 23:57:57
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'زين طوره	2014-07-20 17:08:29	2014-07-21 00:08:29
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'الي يبي دعم يطلب	2014-07-21 10:58:07	2014-07-21 17:58:07
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'يبيلها تطوير نفس حالتي	2014-07-20 17:08:32	2014-07-21 00:08:32
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'لحظه حبييي بجهز لك	2014-07-21 11:08:13	2014-07-21 18:08:13
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'تعبت وياهم الحين الماء فل ٢٥٠ الف 	2014-07-20 17:08:54	2014-07-21 00:08:54
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'سلوقي لفل ٣ بعد يوم بعده بطور السهام	2014-07-20 17:08:55	2014-07-21 00:08:55
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'شباب ارفعو خناجركم	2014-07-20 17:09:02	2014-07-21 00:09:02
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'ابششر	2014-07-20 17:09:08	2014-07-21 00:09:08
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'ابشر من عيوني 	2014-07-20 17:09:17	2014-07-21 00:09:17
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'تسلم	2014-07-20 17:09:18	2014-07-21 00:09:18
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'تسلم عيونك	2014-07-20 17:09:25	2014-07-21 00:09:25
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'سؤال الحين الامير اهوا الليدر و الشيخ كو ليدر	2014-07-20 17:09:31	2014-07-21 00:09:31
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'يسلمك ربي	2014-07-20 17:09:32	2014-07-21 00:09:32
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'نفس كلاش اول امير ليدر و شيخ الدر 	2014-07-20 17:09:50	2014-07-21 00:09:50
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'هيه نفس شي	2014-07-20 17:10:12	2014-07-21 00:10:12
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'يمكن يطلع وزير يكون مكان الكو ليدر ما ندري 	2014-07-20 17:10:21	2014-07-21 00:10:21
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'اهاا الامور جيده وينه الامير 	2014-07-20 17:10:25	2014-07-21 00:10:25
31_25aed416-fe4e-11e3-b281-22000ad2b690	ABOOD29292	31_454	'السلام عليكُمَ ۈ رحمٓة اللہ ۈ بركآته ⌞♡’	2014-07-21 12:39:09	2014-07-21 19:39:09
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'كل شي جايز	2014-07-20 17:10:31	2014-07-21 00:10:31
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'وعليكم سلام 	2014-07-21 12:41:38	2014-07-21 19:41:38
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'اي والله 	2014-07-20 17:10:45	2014-07-21 00:10:45
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'هلا عبوود	2014-07-21 12:41:46	2014-07-21 19:41:46
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'ترا انا كنت امير القبيله 	2014-07-20 17:11:00	2014-07-21 00:11:00
31_25aed416-fe4e-11e3-b281-22000ad2b690	ABOOD29292	31_454	'هلا	2014-07-21 12:41:48	2014-07-21 19:41:48
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'هالقبيله نفسها 	2014-07-20 17:11:14	2014-07-21 00:11:14
31_25aed416-fe4e-11e3-b281-22000ad2b690	ABOOD29292	31_454	'مشكووور	2014-07-21 12:42:14	2014-07-21 19:42:14
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'بس عطيت الدانه بلغلط	2014-07-20 17:11:18	2014-07-21 00:11:18
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'اووف	2014-07-20 17:11:26	2014-07-21 00:11:26
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'العفووو	2014-07-21 12:42:27	2014-07-21 19:42:27
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'واحين هيه ماتتكلم	2014-07-20 17:11:40	2014-07-21 00:11:40
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'ما تدخل بعد 	2014-07-20 17:11:47	2014-07-21 00:11:47
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'خير شر مول ابد	2014-07-20 17:12:04	2014-07-21 00:12:04
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'محد يعرفها كلش	2014-07-20 17:12:18	2014-07-21 00:12:18
31_25aed416-fe4e-11e3-b281-22000ad2b690	ABOOD29292	31_454	'الزير اطلب دعم	2014-07-21 12:44:05	2014-07-21 19:44:05
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'الزير الحين تقدر تطور بوم ؟	2014-07-20 17:12:20	2014-07-21 00:12:20
31_b398fafb-07eb-11e4-b281-22000ad2b690	ال فزعه	31_454	'شكرآ	2014-07-20 21:19:27	2014-07-21 04:19:27
31_b398fafb-07eb-11e4-b281-22000ad2b690	ال فزعه	31_454	'السلام عليكم 	2014-07-21 12:49:06	2014-07-21 19:49:06
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'بس ماعليك بيي يوم وبتتكلم	2014-07-20 17:12:25	2014-07-21 00:12:25
31_25aed416-fe4e-11e3-b281-22000ad2b690	ABOOD29292	31_454	'وعليكم السلام	2014-07-21 12:49:33	2014-07-21 19:49:33
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'تطرد *	2014-07-20 17:12:32	2014-07-21 00:12:32
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'لا مايصير احنا شيوخ قبيله مانقدر نطرد بعض	2014-07-20 17:12:56	2014-07-21 00:12:56
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'ليش اطرده	2014-07-20 17:13:09	2014-07-21 00:13:09
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'بس الامير يطردنا اتوقع 	2014-07-20 17:13:09	2014-07-21 00:13:09
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'مشكله والله والامير مو معروف 	2014-07-20 17:13:11	2014-07-21 00:13:11
31_b398fafb-07eb-11e4-b281-22000ad2b690	ال فزعه	31_454	'مشكور	2014-07-21 09:10:32	2014-07-21 16:10:32
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'شو سبب	2014-07-20 17:13:22	2014-07-21 00:13:22
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'يعني تصير مشكله الله لا يقوله بين شيوخ نكبه ما تقدر تطرد ولا شي	2014-07-20 17:13:50	2014-07-21 00:13:50
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'اي صح كلامك	2014-07-20 17:14:01	2014-07-21 00:14:01
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'وانا اقول ان شاء الله ما تصير 	2014-07-20 17:14:12	2014-07-21 00:14:12
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'خلاص من الحين محد يعطي حد شيخ	2014-07-20 17:14:42	2014-07-21 00:14:42
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'اي حلو كذا 	2014-07-20 17:15:06	2014-07-21 00:15:06
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'الا الكفو بس في ناس تتعب عشان تاخذ الشيخ	2014-07-20 17:15:11	2014-07-21 00:15:11
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	31_454	'فيه احد	2014-07-20 22:29:49	2014-07-21 05:29:49
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'حبييي	2014-07-20 17:15:41	2014-07-21 00:15:41
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'ترا ف حد قبل سواه	2014-07-20 17:15:52	2014-07-21 00:15:52
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'الزير كم لك تلعب اللعبه ؟	2014-07-20 17:15:52	2014-07-21 00:15:52
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'سوى وش؟	2014-07-20 17:16:09	2014-07-21 00:16:09
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'خذ شيخ  وطردهم كلهم	2014-07-20 17:16:11	2014-07-21 00:16:11
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'الرامي بو بندقيه قوي	2014-07-20 17:16:20	2014-07-21 00:16:20
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'اووف طرد الكل 	2014-07-20 17:16:34	2014-07-21 00:16:34
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'هيه قوي بس لازم طوره	2014-07-20 17:16:37	2014-07-21 00:16:37
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'معليش الزري شطحنا برا الموضع 	2014-07-20 17:16:44	2014-07-21 00:16:44
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'هيه لا شيوخ ماقدر	2014-07-20 17:16:47	2014-07-21 00:16:47
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'ضروري ترد الدانه الله يصلحه و تعطيك الامير 	2014-07-20 17:16:51	2014-07-21 00:16:51
31_b398fafb-07eb-11e4-b281-22000ad2b690	ال فزعه	31_454	'شيوخ نبي دعم	2014-07-21 13:19:59	2014-07-21 20:19:59
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'الزير *	2014-07-20 17:16:51	2014-07-21 00:16:51
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'ان شاءالله	2014-07-20 17:17:17	2014-07-21 00:17:17
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'تركي شو 	2014-07-20 17:17:43	2014-07-21 00:17:43
31_b398fafb-07eb-11e4-b281-22000ad2b690	ال فزعه	31_454	'شيوخ احد موجود	2014-07-20 23:38:41	2014-07-21 06:38:41
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'برب هجمه	2014-07-20 17:17:47	2014-07-21 00:17:47
31_b398fafb-07eb-11e4-b281-22000ad2b690	ال فزعه	31_454	'عمالقه تكفووون	2014-07-21 01:11:09	2014-07-21 08:11:09
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'بتوفيق	2014-07-20 17:18:01	2014-07-21 00:18:01
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'كم لك تلعب اللعبه الزير ؟	2014-07-20 17:19:28	2014-07-21 00:19:28
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'لعب شهر وقفت	2014-07-20 17:19:45	2014-07-21 00:19:45
31_373348ac-052f-11e4-b281-22000ad2b690	FADI ALASMRI	31_454	'السلام عليكم	2014-07-21 01:36:02	2014-07-21 08:36:02
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'واحني بادي من شهرين	2014-07-20 17:20:01	2014-07-21 00:20:01
31_373348ac-052f-11e4-b281-22000ad2b690	FADI ALASMRI	31_454	'لا ما ابي رامي الهام ابي اي شيء	2014-07-21 01:36:47	2014-07-21 08:36:47
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'ادعم الفزعه عشان الناس تدعمك 	2014-07-21 13:31:56	2014-07-21 20:31:56
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'حلو والله 	2014-07-20 17:20:28	2014-07-21 00:20:28
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'ادعم يالفزعه **	2014-07-21 13:32:08	2014-07-21 20:32:08
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'وانت كم كملت	2014-07-20 17:20:28	2014-07-21 00:20:28
31_b398fafb-07eb-11e4-b281-22000ad2b690	ال فزعه	31_454	'هلا	2014-07-21 13:33:53	2014-07-21 20:33:53
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'والله ممكن اسبوع او اسبوعين 	2014-07-20 17:20:41	2014-07-21 00:20:41
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'يلاشد حيلك	2014-07-20 17:20:58	2014-07-21 00:20:58
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'ان شاء الله الحمد لله كل جنودي لفل ٢	2014-07-20 17:21:57	2014-07-21 00:21:57
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'اطور البيت واطور بعده الخيمه واكملهم لفل ٣	2014-07-20 17:22:23	2014-07-21 00:22:23
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'باقي ع البيت يوم 	2014-07-20 17:22:35	2014-07-21 00:22:35
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'كفوو 	2014-07-20 17:22:45	2014-07-21 00:22:45
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'كفوك الطيب	2014-07-20 17:22:52	2014-07-21 00:22:52
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'والماء عندي بلشه مقدر اهجم لانه فلللل	2014-07-20 17:23:03	2014-07-21 00:23:03
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'كله فل بسرعه يفول 	2014-07-20 17:23:15	2014-07-21 00:23:15
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'كفووو 	2014-07-20 17:23:19	2014-07-21 00:23:19
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'وعامل اطلع فيه الصقار وعامل اطور البيت 	2014-07-20 17:23:28	2014-07-21 00:23:28
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'برب صلاه	2014-07-20 17:23:30	2014-07-21 00:23:30
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'طور فيه ساحات الجنود	2014-07-20 17:23:31	2014-07-21 00:23:31
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'كفوك الطيب	2014-07-20 17:23:43	2014-07-21 00:23:43
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'تيت تقبل الله 	2014-07-20 17:23:44	2014-07-21 00:23:44
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'تيت تقبل الله منك 	2014-07-20 17:23:51	2014-07-21 00:23:51
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'مني ومنك صالح العمال	2014-07-20 17:24:02	2014-07-21 00:24:02
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'امين 	2014-07-20 17:24:22	2014-07-21 00:24:22
31_91e257e6-0092-11e4-b281-22000ad2b690	GOOLD OSAMA	31_454	'شباب بليز ادعموني سريع بهجم	2014-07-20 17:24:46	2014-07-21 00:24:46
31_91e257e6-0092-11e4-b281-22000ad2b690	GOOLD OSAMA	31_454	'شكرا	2014-07-20 17:25:03	2014-07-21 00:25:03
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'العفو 	2014-07-20 17:25:07	2014-07-21 00:25:07
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'احد يبي دعم 	2014-07-20 17:25:56	2014-07-21 00:25:56
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'متى طورت الكلان	2014-07-20 17:26:16	2014-07-21 00:26:16
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'انس	2014-07-20 17:26:25	2014-07-21 00:26:25
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'امس *	2014-07-20 17:26:28	2014-07-21 00:26:28
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'حركاات و الله متى بخلصون العمال 	2014-07-20 17:27:01	2014-07-21 00:27:01
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'واحد يوم وواحد ٦ ساعات 	2014-07-20 17:27:19	2014-07-21 00:27:19
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'زين ما بقى شي نام و نقوم وتكمل تطوير. خلصت السور الخارجي لفل ٤	2014-07-20 17:28:02	2014-07-21 00:28:02
31_81f3b7b9-06a4-11e4-b281-22000ad2b690	قاسم	31_454	'شكرا	2014-07-21 02:50:36	2014-07-21 09:50:36
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'باقي الى داخل و ابلش لفل ٥	2014-07-20 17:28:15	2014-07-21 00:28:15
31_b398fafb-07eb-11e4-b281-22000ad2b690	ال فزعه	31_454	'العفوا	2014-07-21 02:51:38	2014-07-21 09:51:38
31_b398fafb-07eb-11e4-b281-22000ad2b690	ال فزعه	31_454	'يمكن وجودي صار مزعج لبعض الشيوخ شيخ شوف من بعد الزير بيدعم 	2014-07-21 13:55:51	2014-07-21 20:55:51
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'انا كله لفل ٣ 	2014-07-20 17:28:36	2014-07-21 00:28:36
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'طفشت الماء ما استعمله فل عندي وطورت البيت ع شان اطور اشاء بالماء	2014-07-20 17:28:58	2014-07-21 00:28:58
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'زين تسوي يبيلهم تطوير المخازن الفل عندي ٣٠٠ الف	2014-07-20 17:29:28	2014-07-21 00:29:28
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'طلعت متجر العطار	2014-07-20 17:29:44	2014-07-21 00:29:44
31_b398fafb-07eb-11e4-b281-22000ad2b690	ال فزعه	31_454	'شكرا	2014-07-21 02:59:35	2014-07-21 09:59:35
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'الذهب ٣٧٥ الف والماء ٢٥٠ الف	2014-07-20 17:29:48	2014-07-21 00:29:48
31_25aed416-fe4e-11e3-b281-22000ad2b690	ABOOD29292	31_454	'هلا	2014-07-20 17:30:06	2014-07-21 00:30:06
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'يبيلنا سور زيا	2014-07-20 17:30:15	2014-07-21 00:30:15
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'بستلمهم اذا خلصو الاثنين عندي ولا اخليهم لين ماكس 	2014-07-20 17:30:30	2014-07-21 00:30:30
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'زياده عشان نسوي تصاميم	2014-07-20 17:30:33	2014-07-21 00:30:33
31_373348ac-052f-11e4-b281-22000ad2b690	FADI ALASMRI	31_454	'شباب ادعو علايا عشان بطني يعورني	2014-07-21 03:21:58	2014-07-21 10:21:58
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'يب 	2014-07-20 17:30:39	2014-07-21 00:30:39
31_cb3e37f0-070a-11e4-b281-22000ad2b690	رائد أمين	31_454	'ندعي عليك عشان بطنك يعورك	2014-07-21 03:22:48	2014-07-21 10:22:48
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'هلا فيك عبود	2014-07-20 17:30:46	2014-07-21 00:30:46
31_cb3e37f0-070a-11e4-b281-22000ad2b690	رائد أمين	31_454	'خلاص دعيت عليك	2014-07-21 03:23:01	2014-07-21 10:23:01
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'مكسهم	2014-07-20 17:30:49	2014-07-21 00:30:49
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'سلام عليكم	2014-07-21 03:44:18	2014-07-21 10:44:18
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'يب	2014-07-20 17:30:58	2014-07-21 00:30:58
31_cb3e37f0-070a-11e4-b281-22000ad2b690	رائد أمين	31_454	'الزيرر	2014-07-21 03:52:02	2014-07-21 10:52:02
31_25aed416-fe4e-11e3-b281-22000ad2b690	ABOOD29292	31_454	'هلا بكم	2014-07-20 17:31:09	2014-07-21 00:31:09
31_cb3e37f0-070a-11e4-b281-22000ad2b690	رائد أمين	31_454	'بعد ٥٠ دقيقة العمالقة ليفل ٣	2014-07-21 03:52:41	2014-07-21 10:52:41
31_5b525714-0100-11e4-b281-22000ad2b690	BOOOM	31_454	'ارحب كيف حالك	2014-07-20 17:31:21	2014-07-21 00:31:21
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'هلا رائد	2014-07-21 03:54:15	2014-07-21 10:54:15
31_25aed416-fe4e-11e3-b281-22000ad2b690	ABOOD29292	31_454	'الحمدُللہِ ..♥	2014-07-20 17:31:45	2014-07-21 00:31:45
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'كفووو والله	2014-07-21 03:54:22	2014-07-21 10:54:22
31_f65004ca-063c-11e4-b281-22000ad2b690	TROOKI	31_454	'برب	2014-07-20 17:32:57	2014-07-21 00:32:57
31_ebbf6bb5-be61-11e3-a92c-12313b09a242	الزير سالم	31_454	'انا بعد يومين العمالقه لفل ٥	2014-07-21 03:55:30	2014-07-21 10:55:30
31_25aed416-fe4e-11e3-b281-22000ad2b690	ABOOD29292	31_454	'تيت	2014-07-20 17:33:12	2014-07-21 00:33:12
31_cb3e37f0-070a-11e4-b281-22000ad2b690	رائد أمين	31_454	'كفووو	2014-07-21 03:59:43	2014-07-21 10:59:43
31_cb3e37f0-070a-11e4-b281-22000ad2b690	رائد أمين	31_454	'بطور الاسهم بعد شوي	2014-07-21 04:01:35	2014-07-21 11:01:35
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	31_454	'فيه احد	2014-07-20 17:54:23	2014-07-21 00:54:23
31_cb3e37f0-070a-11e4-b281-22000ad2b690	رائد أمين	31_454	'تسلم يالزير	2014-07-21 04:34:33	2014-07-21 11:34:33
31_771fb931-04bb-11e4-b281-22000ad2b690	TURKY2014	31_454	'برب هجوم	2014-07-20 17:54:28	2014-07-21 00:54:28
31_cb3e37f0-070a-11e4-b281-22000ad2b690	رائد أمين	31_454	'مشكووور ماقصرت	2014-07-21 04:34:39	2014-07-21 11:34:39
31_322fdaf1-c578-11e3-a92c-12313b09a242	الدواسر	31_507	'وعليكم السلام والرحمه	2014-07-21 06:12:22	2014-07-21 13:12:22
31_322fdaf1-c578-11e3-a92c-12313b09a242	الدواسر	31_507	'حيا الله من وصلنا	2014-07-21 06:12:31	2014-07-21 13:12:31
31_5221ed6b-fbb0-11e3-b281-22000ad2b690	القعقاع	31_507	'هلا وغلا بالجميع	2014-07-21 16:00:23	2014-07-21 23:00:23
31_322fdaf1-c578-11e3-a92c-12313b09a242	الدواسر	31_507	'يامرحب بالواصلين	2014-07-21 12:20:57	2014-07-21 19:20:57
31_322fdaf1-c578-11e3-a92c-12313b09a242	الدواسر	31_507	'الي يبي دعم يسوي طلب	2014-07-21 12:21:11	2014-07-21 19:21:11
31_2f40d481-0e00-11e4-b281-22000ad2b690	KING M7MD	31_507	'الو	2014-07-21 12:53:42	2014-07-21 19:53:42
31_6f377a54-0c59-11e4-b281-22000ad2b690	الرياشي	31_507	'اٍُلسّلاٍْمّےُ.عًلٍّيكْمٍےُ.ورّحٍمْـٍُﮧ.اللّـﮧ.وًبٍرّكًاٍتُـٍّه  	2014-07-21 04:31:06	2014-07-21 11:31:06
